0.000000e+00	0.000000e+00	0.000000e+00	-2.000000e+03	2.500000e-01	1.000000e+01	2.073800e-01	1.000000e+00	0.000000e+00	1
1.000000e+03	1.152813e+02	2.647740e+02	6.583216e-02	2.460858e-01	1.001007e+01	1.533303e-01	-7.611487e+01	9.995914e+01	2
2.000000e+03	1.210930e+02	3.458423e+02	3.846491e-02	2.326422e-01	1.001712e+01	1.445082e-01	-7.646818e+01	1.111124e+02	3
3.000000e+03	1.062325e+02	3.462138e+02	3.321694e-02	2.217925e-01	1.001928e+01	1.368333e-01	-7.674610e+01	1.113719e+02	4
4.000000e+03	9.954183e+01	3.462021e+02	3.012924e-02	2.131668e-01	1.001773e+01	1.305185e-01	-7.695137e+01	1.115534e+02	5
5.000000e+03	9.585934e+01	3.459969e+02	2.797333e-02	2.062076e-01	1.001344e+01	1.254354e-01	-7.710065e+01	1.116621e+02	6
6.000000e+03	9.359815e+01	3.455763e+02	2.640296e-02	2.004859e-01	1.000716e+01	1.213543e-01	-7.721001e+01	1.117249e+02	7
7.000000e+03	9.209043e+01	3.451576e+02	2.524058e-02	1.957007e-01	9.999401e+00	1.180464e-01	-7.729141e+01	1.117619e+02	8
8.000000e+03	9.102980e+01	3.449873e+02	2.436454e-02	1.916401e-01	9.990528e+00	1.153240e-01	-7.735308e+01	1.117839e+02	9
9.000000e+03	9.025055e+01	3.447557e+02	2.368974e-02	1.881505e-01	9.980804e+00	1.130459e-01	-7.740057e+01	1.117980e+02	10
1.000000e+04	8.966226e+01	3.445736e+02	2.315758e-02	1.851180e-01	9.970419e+00	1.111084e-01	-7.743764e+01	1.118074e+02	11
1.100000e+04	8.921466e+01	3.444876e+02	2.272807e-02	1.824560e-01	9.959515e+00	1.094360e-01	-7.746689e+01	1.118152e+02	12
1.200000e+04	8.887257e+01	3.443845e+02	2.237428e-02	1.800979e-01	9.948198e+00	1.079732e-01	-7.749013e+01	1.118216e+02	13
1.300000e+04	8.860586e+01	3.442302e+02	2.207756e-02	1.779916e-01	9.936551e+00	1.066787e-01	-7.750870e+01	1.118278e+02	14
1.400000e+04	8.840946e+01	3.441695e+02	2.182458e-02	1.760956e-01	9.924638e+00	1.055211e-01	-7.752354e+01	1.118343e+02	15
1.500000e+04	8.825829e+01	3.441727e+02	2.160619e-02	1.743769e-01	9.912510e+00	1.044765e-01	-7.753539e+01	1.118407e+02	16
1.600000e+04	8.815733e+01	3.442178e+02	2.141522e-02	1.728086e-01	9.900209e+00	1.035259e-01	-7.754478e+01	1.118473e+02	17
1.700000e+04	8.808650e+01	3.441110e+02	2.124668e-02	1.713689e-01	9.887767e+00	1.026546e-01	-7.755215e+01	1.118551e+02	18
1.800000e+04	8.804583e+01	3.439961e+02	2.109657e-02	1.700396e-01	9.875213e+00	1.018505e-01	-7.755784e+01	1.118628e+02	19
1.900000e+04	8.803526e+01	3.441144e+02	2.096183e-02	1.688058e-01	9.862569e+00	1.011040e-01	-7.756210e+01	1.118713e+02	20
2.000000e+04	8.804477e+01	3.441877e+02	2.083993e-02	1.676550e-01	9.849855e+00	1.004071e-01	-7.756517e+01	1.118800e+02	21
2.100000e+04	8.806934e+01	3.442337e+02	2.072897e-02	1.665767e-01	9.837087e+00	9.975321e-02	-7.756721e+01	1.118891e+02	22
2.200000e+04	8.811901e+01	3.442581e+02	2.062734e-02	1.655617e-01	9.824278e+00	9.913679e-02	-7.756837e+01	1.118986e+02	23
2.300000e+04	8.817873e+01	3.442573e+02	2.053373e-02	1.646026e-01	9.811441e+00	9.855322e-02	-7.756878e+01	1.119083e+02	24
2.400000e+04	8.825347e+01	3.442630e+02	2.044706e-02	1.636928e-01	9.798586e+00	9.799854e-02	-7.756878e+01	1.119184e+02	25
2.500000e+04	8.833828e+01	3.444295e+02	2.036641e-02	1.628267e-01	9.785721e+00	9.746942e-02	-7.756878e+01	1.119285e+02	26
2.600000e+04	8.843313e+01	3.445798e+02	2.029103e-02	1.619994e-01	9.772855e+00	9.696297e-02	-7.756878e+01	1.119388e+02	27
2.700000e+04	8.853299e+01	3.446941e+02	2.022030e-02	1.612067e-01	9.759993e+00	9.647673e-02	-7.756878e+01	1.119494e+02	28
2.800000e+04	8.864289e+01	3.447546e+02	2.015367e-02	1.604450e-01	9.747141e+00	9.600855e-02	-7.756878e+01	1.119606e+02	29
2.900000e+04	8.875780e+01	3.447452e+02	2.009062e-02	1.597111e-01	9.734304e+00	9.555658e-02	-7.756878e+01	1.119719e+02	30
3.000000e+04	8.888776e+01	3.446535e+02	2.003067e-02	1.590022e-01	9.721488e+00	9.511918e-02	-7.756878e+01	1.119830e+02	31
3.100000e+04	8.901271e+01	3.449025e+02	1.997351e-02	1.583158e-01	9.708695e+00	9.469493e-02	-7.756878e+01	1.119939e+02	32
3.200000e+04	8.914770e+01	3.450611e+02	1.991890e-02	1.576497e-01	9.695929e+00	9.428260e-02	-7.756878e+01	1.120047e+02	33
3.300000e+04	8.928269e+01	3.451174e+02	1.986659e-02	1.570021e-01	9.683194e+00	9.388110e-02	-7.756878e+01	1.120165e+02	34
3.400000e+04	8.942270e+01	3.450620e+02	1.981626e-02	1.563713e-01	9.670491e+00	9.348947e-02	-7.756878e+01	1.120281e+02	35
3.500000e+04	8.957273e+01	3.451570e+02	1.976765e-02	1.557558e-01	9.657823e+00	9.310684e-02	-7.756878e+01	1.120394e+02	36
3.600000e+04	8.971775e+01	3.453636e+02	1.972068e-02	1.551543e-01	9.645192e+00	9.273247e-02	-7.756878e+01	1.120503e+02	37
3.700000e+04	8.986779e+01	3.454448e+02	1.967526e-02	1.545656e-01	9.632600e+00	9.236571e-02	-7.756878e+01	1.120618e+02	38
3.800000e+04	9.001783e+01	3.453953e+02	1.963115e-02	1.539886e-01	9.620049e+00	9.200595e-02	-7.756878e+01	1.120735e+02	39
3.900000e+04	9.017790e+01	3.454739e+02	1.958816e-02	1.534225e-01	9.607540e+00	9.165266e-02	-7.756878e+01	1.120848e+02	40
4.000000e+04	9.033296e+01	3.456867e+02	1.954628e-02	1.528664e-01	9.595075e+00	9.130537e-02	-7.756878e+01	1.120957e+02	41
4.100000e+04	9.048801e+01	3.457606e+02	1.950549e-02	1.523196e-01	9.582654e+00	9.096368e-02	-7.756878e+01	1.121068e+02	42
4.200000e+04	9.064809e+01	3.456934e+02	1.946560e-02	1.517814e-01	9.570278e+00	9.062721e-02	-7.756878e+01	1.121184e+02	43
4.300000e+04	9.080815e+01	3.458221e+02	1.942647e-02	1.512513e-01	9.557948e+00	9.029561e-02	-7.756878e+01	1.121296e+02	44
4.400000e+04	9.096822e+01	3.460141e+02	1.938812e-02	1.507286e-01	9.545666e+00	8.996859e-02	-7.756878e+01	1.121402e+02	45
4.500000e+04	9.113332e+01	3.460654e+02	1.935062e-02	1.502130e-01	9.533432e+00	8.964590e-02	-7.756878e+01	1.121513e+02	46
4.600000e+04	9.129340e+01	3.459692e+02	1.931373e-02	1.497041e-01	9.521246e+00	8.932727e-02	-7.756878e+01	1.121626e+02	47
4.700000e+04	9.146349e+01	3.461749e+02	1.927739e-02	1.492013e-01	9.509109e+00	8.901250e-02	-7.756878e+01	1.121736e+02	48
4.800000e+04	9.162357e+01	3.463397e+02	1.924166e-02	1.487045e-01	9.497021e+00	8.870139e-02	-7.756878e+01	1.121841e+02	49
4.900000e+04	9.178866e+01	3.463579e+02	1.920656e-02	1.482133e-01	9.484983e+00	8.839377e-02	-7.756878e+01	1.121947e+02	50
5.000000e+04	9.195876e+01	3.462374e+02	1.917192e-02	1.477274e-01	9.472995e+00	8.808948e-02	-7.756878e+01	1.122058e+02	51
5.100000e+04	9.212385e+01	3.465179e+02	1.913769e-02	1.472465e-01	9.461058e+00	8.778837e-02	-7.756878e+01	1.122165e+02	52
5.200000e+04	9.228895e+01	3.466519e+02	1.910398e-02	1.467706e-01	9.449171e+00	8.749031e-02	-7.756878e+01	1.122267e+02	53
5.300000e+04	9.245906e+01	3.466409e+02	1.907077e-02	1.462992e-01	9.437336e+00	8.719519e-02	-7.756878e+01	1.122370e+02	54
5.400000e+04	9.262916e+01	3.465943e+02	1.903789e-02	1.458324e-01	9.425551e+00	8.690290e-02	-7.756878e+01	1.122478e+02	55
